country_code,country_name,year,control_corruption,political_stability,rule_of_law,homicide_rate,exports_percent_gdp,fdi_percent_gdp,gdp_growth,gdp_per_capita,inflation,population,tourist_arrivals,unemployment,population_log,gdp_per_capita_log,tourist_arrivals_log,homicide_rate_winsor,homicide_rate_log,trade_percent_gdp,time_trend,homicide_rate_lag1,homicide_rate_log_lag1,homicide_rate_lag2,homicide_rate_log_lag2,homicide_rate_lag3,homicide_rate_log_lag3
CRI,Costa Rica,2015,63.4401897,78.6355453,65.935817,11.5607212354156,29.9956578647983,5.23639457671538,3.65208096802883,11714.7105980732,0.801982005099623,4818038.0,2899000.0,8.415,15.38787734921593,9.368600647100541,14.879876752850267,11.5607212354156,2.5305745825932826,,15,10.0060434824472,2.398444529424529,8.71474107995362,2.2736444308997323,8.72653951862736,2.274858182232867
CRI,Costa Rica,2016,64.1176151,78.4171178,65.8170374,11.8759050112518,31.2600963003845,4.45296211770326,4.20432325175899,12091.0301606154,-0.0174788505908217,4866998.0,3204000.0,8.085,15.397987877884749,9.400219147639369,14.9799108992802,11.8759050112518,2.555357736215486,,16,11.5607212354156,2.5305745825932826,10.0060434824472,2.398444529424529,8.71474107995362,2.2736444308997323
CRI,Costa Rica,2017,59.7032522,78.5448694,66.277594,12.2731177810203,32.7626831479863,4.83327522078441,4.1576989627609,12317.0902771304,1.62590692991731,4913177.0,3231000.0,7.729,15.407431337369328,9.418743030388555,14.988302554308289,12.2731177810203,2.585740770334845,,17,11.8759050112518,2.555357736215486,11.5607212354156,2.5305745825932826,10.0060434824472,2.398444529424529
CRI,Costa Rica,2018,61.0056411,76.735494,65.8900262,11.7995456872358,33.7385107761536,4.829438721344,2.6159044043379,12590.2493781614,2.2211146152658,4957818.0,3313000.0,9.01,15.416476282553363,9.440677934480144,15.01336498312322,11.7995456872358,2.5494096771109707,,18,12.2731177810203,2.585740770334845,11.8759050112518,2.555357736215486,11.5607212354156,2.5305745825932826
CRI,Costa Rica,2019,62.5292538,76.5896171,66.9617832,11.2610056078008,34.3253215593308,4.22094016659811,2.41751181762513,12884.6859951989,2.09604635327807,4999553.0,3366000.0,10.807,15.424859066401956,9.463794752995097,15.029235950821377,11.2610056078008,2.5064239506191037,,19,11.7995456872358,2.5494096771109707,12.2731177810203,2.585740770334845,11.8759050112518,2.555357736215486
CRI,Costa Rica,2020,63.1650182,81.6952443,67.8366858,11.3222838436969,31.9064976578059,3.37043523313038,-4.27335432161462,12394.0493969492,0.724911478131375,5034320.0,1146500.0,16.432,15.431789020396428,9.42497174906754,13.952225253499515,11.3222838436969,2.5114093178486447,,20,11.2610056078008,2.5064239506191037,11.7995456872358,2.5494096771109707,12.2731177810203,2.585740770334845
CRI,Costa Rica,2021,59.8166838,83.2688714,67.4710513,11.6205820666553,36.1763570269654,5.53072986406838,7.93576224743147,12838.1185358931,1.72647755109241,5059988.0,,15.139,15.436874669719334,9.460174035034667,,11.6205820666553,2.5353289786053423,,21,11.3222838436969,2.5114093178486447,11.2610056078008,2.5064239506191037,11.7995456872358,2.5494096771109707
CRI,Costa Rica,2022,59.3313828,85.4710022,68.4538686,12.908902016219,42.4051961144394,5.4175310653788,4.55149177958398,13625.9008491328,8.27477490232654,5081765.0,,11.325,15.441169200155919,9.519727734713333,,12.908902016219,2.632529067968574,,22,11.6205820666553,2.5353289786053423,11.3222838436969,2.5114093178486447,11.2610056078008,2.5064239506191037
CRI,Costa Rica,2023,61.5697363,86.1234989,68.0333663,17.7454798727379,38.9156320351491,5.4191807109794,5.11192183224598,16942.0268119375,0.525193508693455,5105525.0,,8.325,15.445833844645792,9.737552607562401,,17.7454798727379,2.9309526498995653,,23,12.908902016219,2.632529067968574,11.6205820666553,2.5353289786053423,11.3222838436969,2.5114093178486447
DOM,República Dominicana,2000,36.7998081,63.6298001,44.6542196,14.0956805476114,35.4978251417642,4.0689908919589,4.65172550299128,2831.45883638033,7.72413566181615,8584190.0,3161000.0,6.432,15.965432697250883,7.948547347705056,14.966399307553289,14.0956805476114,2.714408646449352,,0,,,,,,
DOM,República Dominicana,2002,35.950275,63.162825,44.7024061,14.4483285859447,30.724010155589,3.41225986375611,4.48650367045651,3065.60329524196,5.22336769759446,8852235.0,3058000.0,6.779,15.996180527473536,8.027999662685266,14.93327199248221,14.4483285859447,2.7375008153521434,,2,14.0956805476114,2.714408646449352,,,,
DOM,República Dominicana,2003,30.5054317,55.718872,43.3697194,21.1789386478885,42.1529981602708,2.88055489904245,-1.34935744782766,2383.26171780393,27.4497127394394,8980620.0,3680000.0,6.938,16.01057948021133,7.776225298094603,15.118423581884207,21.1789386478885,3.099143129013921,,3,14.4483285859447,2.7375008153521434,14.0956805476114,2.714408646449352,,
DOM,República Dominicana,2004,33.3098417,58.1533844,46.0778597,24.5911758206467,41.1474766418853,4.18629057899448,2.58556667449577,2451.69161616569,51.4608598338065,9104892.0,3907000.0,6.303,16.024322409459,7.804533520861816,15.178280629988032,24.5911758206467,3.2422475975587224,,4,21.1789386478885,3.099143129013921,14.4483285859447,2.7375008153521434,14.0956805476114,2.714408646449352
DOM,República Dominicana,2005,30.6147401,59.2115536,47.322777,25.9511238657765,28.3311381514539,3.12598170087694,9.43178931977285,3878.31206735244,4.19020260472056,9225034.0,3981000.0,6.587,16.03743143352093,8.263155303774978,15.19704385317559,25.9511238657765,3.294024998369607,,5,24.5911758206467,3.2422475975587224,21.1789386478885,3.099143129013921,14.4483285859447,2.7375008153521434
DOM,República Dominicana,2006,34.5887949,63.2623629,49.0826523,22.9521262431175,28.2249162691947,4.0356569620282,9.17120650955299,4055.14270347371,7.57280523853073,9341183.0,4268000.0,5.654,16.049943461713294,8.30774115790901,15.266656125705534,22.9521262431175,3.176057098334621,,6,25.9511238657765,3.294024998369607,24.5911758206467,3.2422475975587224,21.1789386478885,3.099143129013921
DOM,República Dominicana,2007,32.6530768,64.527305,48.7548159,22.3252575336375,26.7620220119612,5.12424998266344,7.41840577774235,4649.64558875814,6.14356655248047,9455658.0,4365000.0,5.158,16.062123850461266,8.444546278205335,15.289128976350888,22.3252575336375,3.1495367877715976,,7,22.9521262431175,3.176057098334621,25.9511238657765,3.294024998369607,24.5911758206467,3.2422475975587224
DOM,República Dominicana,2008,32.7897739,65.4106236,47.1851378,25.0074949363479,23.9483515015273,5.67335967834237,3.26808671288212,5023.58513403515,10.6446210953711,9573130.0,4455000.0,4.764,16.07447077369631,8.521899127914168,15.309537843353914,25.0074949363479,3.2583847632632077,,8,22.3252575336375,3.1495367877715976,22.9521262431175,3.176057098334621,25.9511238657765,3.294024998369607
DOM,República Dominicana,2009,33.2767873,64.886063,46.490686,24.4964939070773,21.0931826103163,3.51548540591409,1.00345293018719,4973.95186999952,1.44215131834353,9695265.0,4489000.0,5.467,16.087148179962483,8.51196994799959,15.317140740530808,24.4964939070773,3.23854094887113,,9,25.0074949363479,3.2583847632632077,22.3252575336375,3.1495367877715976,22.9521262431175,3.176057098334621
DOM,República Dominicana,2010,32.4510258,64.9199956,45.6350077,25.1930337290323,22.7751186165488,3.38320513554667,8.40114541209596,5478.62470398954,6.32993220146146,9820175.0,4478000.0,5.212,16.09994950094579,8.608609382019452,15.314687299454791,25.1930337290323,3.2654934872076415,,10,24.4964939070773,3.23854094887113,25.0074949363479,3.2583847632632077,22.3252575336375,3.1495367877715976
DOM,República Dominicana,2011,33.542595,64.873245,46.5660671,25.2674003329003,24.3269602141381,3.79217588020774,3.19196227475523,5826.51014109195,5.79676809206533,9945621.0,4654000.0,6.087,16.112642911759615,8.670173496523594,15.35323783771328,25.2674003329003,3.268328639261243,,11,25.1930337290323,3.2654934872076415,24.4964939070773,3.23854094887113,25.0074949363479,3.2583847632632077
DOM,República Dominicana,2012,32.032281,66.4306599,46.8745346,22.5214243986665,24.7666213993906,5.64036946601582,2.77567100848816,6013.81965002603,3.69449707884776,10070411.0,4901000.0,6.722,16.125112078161767,8.701815374742651,15.404950027931655,22.5214243986665,3.157911682364466,,12,25.2674003329003,3.268328639261243,25.1930337290323,3.2654934872076415,24.4964939070773,3.23854094887113
DOM,República Dominicana,2013,32.2508937,65.7284045,47.6363216,19.4038895577301,25.3838177066263,2.55757225532805,4.93473300709881,6136.59429329301,4.830950967408,10193833.0,5114000.0,7.351,16.137293487562335,8.722025191892458,15.4474926303749,19.4038895577301,3.0157255472705997,,13,22.5214243986665,3.157911682364466,25.2674003329003,3.268328639261243,25.1930337290323,3.2654934872076415
DOM,República Dominicana,2014,32.5615749,66.8331451,49.8492033,17.5463639644216,25.4069026925032,3.55938801753347,7.11122629673892,6496.45166971142,2.99864226125218,10315528.0,5576000.0,6.719,16.149160890768336,8.779011409860257,15.53398241076251,17.5463639644216,2.9202737571408,,14,19.4038895577301,3.0157255472705997,22.5214243986665,3.157911682364466,25.2674003329003,3.268328639261243
DOM,República Dominicana,2016,31.7819762,68.5519931,47.7981194,15.3154603364407,24.1938670386292,3.33024928523507,6.71974078681295,7160.44200982307,1.61416607245222,10551430.0,6769000.0,7.284,16.17177195372465,8.876326991264788,15.727864071223042,15.3154603364407,2.7921131451814474,,16,17.5463639644216,2.9202737571408,19.4038895577301,3.0157255472705997,22.5214243986665,3.157911682364466
DOM,República Dominicana,2017,31.6402349,67.4637175,47.3345164,11.3998115468654,24.1797519638034,4.55025610026855,3.93386176401576,7412.71571571512,3.27955694678546,10666843.0,7296000.0,5.832,16.18265070320925,8.910952144496719,15.802836947797699,11.3998115468654,2.5176812746620674,,17,15.3154603364407,2.7921131451814474,17.5463639644216,2.9202737571408,19.4038895577301,3.0157255472705997
DOM,República Dominicana,2018,30.7634121,65.9469346,47.5276274,9.90534873528498,23.993089643769,3.22902365102652,7.09751640210159,7882.98221584944,3.56443426013507,10782053.0,7551000.0,5.861,16.193393550581742,8.972461565044354,15.837190695218345,9.90534873528498,2.389253378535658,,18,11.3998115468654,2.5176812746620674,15.3154603364407,2.7921131451814474,17.5463639644216,2.9202737571408
