country_code,country_name,year,year_trend,control_corruption,political_stability,rule_of_law,homicide_rate_log,exports_percent_gdp,fdi_percent_gdp,gdp_growth,gdp_per_capita_log,inflation,population_log,tourist_arrivals_log,unemployment
CRI,Costa Rica,2009,9,60.3773986,78.1993684,67.7552551,2.5390166499079085,34.6323050259288,5.25151067245965,-0.873455942787785,8.829474940321626,7.84270167700653,15.319541509217528,14.652325521424455,7.824
CRI,Costa Rica,2010,10,62.0102548,79.4541674,68.1503268,2.5310950718497125,32.8294113467273,5.06371170213526,5.36034352634111,9.019880372042687,5.66275708420021,15.331947262864734,14.72979968796928,7.171
CRI,Costa Rica,2011,11,61.1718727,76.6845977,64.9264179,2.4232411661029802,32.4724708770444,6.39172539644787,4.40315923970431,9.135227857373899,4.87799830970702,15.343702188720139,14.742147977775314,9.518
CRI,Costa Rica,2012,12,61.4268371,77.0920998,64.6597621,2.274858182232867,31.6513173356963,5.70866124854743,4.88259241025739,9.222960314699685,4.49545314354605,15.355369855968943,14.74846212412249,9.11
CRI,Costa Rica,2013,13,61.2814766,77.153462,64.8418686,2.2736444308997323,30.5916493612524,6.29127735209415,2.49476611209954,9.287601386284129,5.23133614174428,15.36650271063707,14.78666856992365,8.218
CRI,Costa Rica,2014,14,63.6632595,77.5166561,66.3685302,2.398444529424529,31.3629152835975,6.23293662208767,3.54210987765977,9.297572363475926,4.51920098516953,15.377252697164666,14.830741600012107,8.499
CRI,Costa Rica,2015,15,63.4401897,78.6355453,65.935817,2.5305745825932826,29.9956578647983,5.23639457671538,3.65208096802883,9.368600647100541,0.801982005099623,15.38787734921593,14.879876752850267,8.415
CRI,Costa Rica,2016,16,64.1176151,78.4171178,65.8170374,2.555357736215486,31.2600963003845,4.45296211770326,4.20432325175899,9.400219147639369,-0.0174788505908217,15.397987877884749,14.9799108992802,8.085
CRI,Costa Rica,2017,17,59.7032522,78.5448694,66.277594,2.585740770334845,32.7626831479863,4.83327522078441,4.1576989627609,9.418743030388555,1.62590692991731,15.407431337369328,14.988302554308289,7.729
CRI,Costa Rica,2018,18,61.0056411,76.735494,65.8900262,2.5494096771109707,33.7385107761536,4.829438721344,2.6159044043379,9.440677934480144,2.2211146152658,15.416476282553363,15.01336498312322,9.01
CRI,Costa Rica,2019,19,62.5292538,76.5896171,66.9617832,2.5064239506191037,34.3253215593308,4.22094016659811,2.41751181762513,9.463794752995097,2.09604635327807,15.424859066401956,15.029235950821377,10.807
CRI,Costa Rica,2020,20,63.1650182,81.6952443,67.8366858,2.5114093178486447,31.9064976578059,3.37043523313038,-4.27335432161462,9.42497174906754,0.724911478131375,15.431789020396428,13.952225253499515,16.432
CRI,Costa Rica,2021,21,59.8166838,83.2688714,67.4710513,2.5353289786053423,36.1763570269654,5.53072986406838,7.93576224743147,9.460174035034667,1.72647755109241,15.436874669719334,,15.139
CRI,Costa Rica,2022,22,59.3313828,85.4710022,68.4538686,2.632529067968574,42.4051961144394,5.4175310653788,4.55149177958398,9.519727734713333,8.27477490232654,15.441169200155919,,11.325
