country_code,country_name,year,time_trend,rule_of_law,control_corruption,political_stability,homicide_rate,homicide_rate_log,homicide_rate_lag1,homicide_rate_lag2,homicide_rate_lag3,homicide_rate_log_lag1,homicide_rate_log_lag2,homicide_rate_log_lag3,population,population_log,gdp_per_capita,gdp_per_capita_log,gdp_growth,inflation,unemployment,exports_percent_gdp,trade_percent_gdp,fdi_percent_gdp,tourist_arrivals,tourist_arrivals_log
COL,Colombia,2014,14,49.8831049,40.3387065,48.8925418,28.654305199833,3.3896073155720416,33.4159707994424,35.9613009153726,35.6322084408409,3.5385207240662275,3.609871444080799,3.600927865468571,46565429.0,17.65636895682362,8187.20824890084,9.010328245586576,4.49903000110972,2.89883787761737,8.799,16.6347491096509,,4.24107256687862,2866000.0,14.868428236288546
COL,Colombia,2015,15,50.0884527,41.4314416,49.5727208,27.2152782480106,3.3398636130776196,28.654305199833,33.4159707994424,35.9613009153726,3.3896073155720416,3.5385207240662275,3.609871444080799,46969940.0,17.66501838059125,6248.51490534512,8.740099099350715,2.95590137527523,4.98983115849529,8.572,15.6502115094968,,3.95939854860993,3371000.0,15.030720290864032
COL,Colombia,2016,16,50.9612969,40.3758051,50.9727937,26.1438669043183,3.301151124151248,27.2152782480106,28.654305199833,33.4159707994424,3.3398636130776196,3.3896073155720416,3.5385207240662275,47437512.0,17.67492386608452,5959.84250367574,8.692799334152472,2.08738250162794,7.51346024627674,8.922,14.7171392781975,,4.90164572903473,3675000.0,15.11706396273788
COL,Colombia,2017,17,50.6762137,39.5383299,52.5716247,25.5510587151196,3.2790696231686014,26.1438669043183,27.2152782480106,28.654305199833,3.301151124151248,3.3398636130776196,3.3896073155720416,48131078.0,17.689438638701436,6479.53231292429,8.77640361281022,1.35936086788746,4.3143132569501,9.086,15.1452897484005,,4.3931823276543,4056000.0,15.21570807080145
COL,Colombia,2018,18,49.701606,41.405998,54.5255309,23.8207594532571,3.2116803777473835,25.5510587151196,26.1438669043183,27.2152782480106,3.2790696231686014,3.301151124151248,3.3398636130776196,49024465.0,17.707830017187547,6816.96818309544,8.827170104063562,2.56432428277704,3.24056932930569,9.36,15.8997196775431,,3.38083573220188,4397000.0,15.296433275590713
COL,Colombia,2019,19,49.1724423,42.3435637,50.4304751,23.3990612924966,3.194544659940113,23.8207594532571,25.5510587151196,26.1438669043183,3.2116803777473835,3.2790696231686014,3.301151124151248,49907985.0,17.725691567959988,6472.54544924705,8.77532473350093,3.18685539245533,3.52301932741446,10.28,15.8680386541241,,4.33058240931506,4531000.0,15.326453444351083
COL,Colombia,2020,20,48.6606218,42.6636046,54.2459136,22.6427030734102,3.1630545292080723,23.3990612924966,23.8207594532571,25.5510587151196,3.194544659940113,3.2116803777473835,3.2790696231686014,50629997.0,17.740054784692685,5339.68711357943,8.582922337274953,-7.18591413760859,2.52663500084706,15.983,13.5222755593302,,2.7588942895314,1396000.0,14.149122278636577
COL,Colombia,2021,21,48.2391764,42.3947687,48.5602739,25.5801274097033,3.280163846716173,22.6427030734102,23.3990612924966,23.8207594532571,3.1630545292080723,3.194544659940113,3.2116803777473835,51188173.0,17.751019067232278,6222.62164397614,8.735946583102677,10.8011981904878,3.49505757399448,13.898,16.1970059548864,,3.00175693787234,,
COL,Colombia,2022,22,47.8491027,42.6648919,52.0722697,24.9488076386337,3.2561256601413504,25.5801274097033,22.6427030734102,23.3990612924966,3.280163846716173,3.1630545292080723,3.194544659940113,51737944.0,17.76170199678534,6680.44506854481,8.806939891338876,7.32827729427979,10.1772313546166,10.541,20.3883679938331,,4.97124137726565,,
COL,Colombia,2023,23,47.2427231,41.6000941,52.2402416,24.9134420347488,3.254761831553529,24.9488076386337,25.5801274097033,22.6427030734102,3.2561256601413504,3.280163846716173,3.1630545292080723,52321152.0,17.77291128321944,7000.83660501046,8.853784935897595,0.712380031974334,11.7359044948689,9.591,17.8316784070298,,4.58478761240549,,
CRI,Costa Rica,2000,0,65.3048916,68.5921845,77.3356885,6.3234257019066,1.9910782105628315,,,,,,,3937739.0,15.18611725868665,3812.75388284924,8.246107010921255,3.86871808953644,10.9615496593622,5.08,42.9303221707385,,4.81846449896273,1278000.0,14.060807696391924
CRI,Costa Rica,2002,2,67.3024742,57.143028,81.7856914,6.33019318130238,1.992001870435639,6.3234257019066,,,1.9910782105628315,,,4075705.0,15.220554295828235,4067.71851429092,8.310837559663966,3.41687639041064,9.16752048509118,6.396,39.2245352070616,,4.36202694033196,1335000.0,14.104442598879876
CRI,Costa Rica,2003,3,66.5482031,57.622973,76.1467767,7.24850496564873,2.1100319676399324,6.33019318130238,6.3234257019066,,1.992001870435639,1.9910782105628315,,4138784.0,15.235912582850624,4173.14856415514,8.336426081241125,4.31717986636224,9.44758091616983,6.654,40.6717129184331,,4.48353970316272,1514000.0,14.230266373481294
CRI,Costa Rica,2004,4,66.4836079,55.5280511,77.7265223,6.66654365306355,2.036865881879733,7.24850496564873,6.33019318130238,6.3234257019066,2.1100319676399324,1.992001870435639,1.9910782105628315,4200078.0,15.25061365450972,4431.0117207843,8.396383216374122,4.42459959654504,12.3148150178852,6.445,42.2076534629626,,5.8231265333186,1771000.0,14.38705548141755
CRI,Costa Rica,2005,5,67.6124235,55.6495671,80.0237175,7.86156142343543,2.181722981983187,6.66654365306355,7.24850496564873,6.33019318130238,2.036865881879733,2.1100319676399324,1.992001870435639,4261240.0,15.26507075570225,4703.00721784778,8.455957416676547,3.97666636818026,13.7982949108987,6.749,43.4645223606983,,7.62843539507747,1959000.0,14.48794520739107
CRI,Costa Rica,2006,6,66.2066705,55.9348432,80.6908838,8.12248146668412,2.2107418577214824,7.86156142343543,6.66654365306355,7.24850496564873,2.181722981983187,2.036865881879733,2.1100319676399324,4321340.0,15.279076097308,5256.59640859159,8.567239025681252,7.3266954325067,11.4705968149052,5.926,43.3140351086932,,7.92850433097117,2071000.0,14.543542623236126
CRI,Costa Rica,2007,7,66.0464956,57.0957135,79.7853711,8.42418151029137,2.2432788871536506,8.12248146668412,7.86156142343543,6.66654365306355,2.2107418577214824,2.181722981983187,2.036865881879733,4380248.0,15.292615901754287,6137.71199925542,8.722207313136439,8.21513198348715,9.35724456417157,4.557,40.5821375084213,,8.33742597856098,2302000.0,14.649289302668736
CRI,Costa Rica,2008,8,66.4427462,57.7269153,75.7933293,11.5313873891892,2.528236488172563,8.42418151029137,8.12248146668412,7.86156142343543,2.2432788871536506,2.2107418577214824,2.181722981983187,4440056.0,15.306177546941482,6937.24261596055,8.844659656964371,4.73817487754022,13.4244635507283,4.934,38.8064606509756,,7.90900698278232,2409000.0,14.694722696706926
CRI,Costa Rica,2009,9,67.7552551,60.3773986,78.1993684,11.6672085436857,2.5390166499079085,11.5313873891892,8.42418151029137,8.12248146668412,2.528236488172563,2.2432788871536506,2.2107418577214824,4499791.0,15.319541509217528,6832.69829924138,8.829474940321626,-0.873455942787785,7.84270167700653,7.824,34.6323050259288,,5.25151067245965,2309000.0,14.652325521424455
CRI,Costa Rica,2010,10,68.1503268,62.0102548,79.4541674,11.5672606575735,2.5310950718497125,11.6672085436857,11.5313873891892,8.42418151029137,2.5390166499079085,2.528236488172563,2.2432788871536506,4555962.0,15.331947262864734,8265.78820275582,9.019880372042687,5.36034352634111,5.66275708420021,7.171,32.8294113467273,,5.06371170213526,2495000.0,14.72979968796928
CRI,Costa Rica,2011,11,64.9264179,61.1718727,76.6845977,10.282368146525,2.4232411661029802,11.5672606575735,11.6672085436857,11.5313873891892,2.5310950718497125,2.5390166499079085,2.528236488172563,4609833.0,15.343702188720139,9276.39107511347,9.135227857373899,4.40315923970431,4.87799830970702,9.518,32.4724708770444,,6.39172539644787,2526000.0,14.742147977775314
CRI,Costa Rica,2012,12,64.6597621,61.4268371,77.0920998,8.72653951862736,2.274858182232867,10.282368146525,11.5672606575735,11.6672085436857,2.4232411661029802,2.5310950718497125,2.5390166499079085,4663934.0,15.355369855968943,10126.9991024177,9.222960314699685,4.88259241025739,4.49545314354605,9.11,31.6513173356963,,5.70866124854743,2542000.0,14.74846212412249
CRI,Costa Rica,2013,13,64.8418686,61.2814766,77.153462,8.71474107995362,2.2736444308997323,8.72653951862736,10.282368146525,11.5672606575735,2.274858182232867,2.4232411661029802,2.5310950718497125,4716147.0,15.36650271063707,10803.2401962173,9.287601386284129,2.49476611209954,5.23133614174428,8.218,30.5916493612524,,6.29127735209415,2641000.0,14.78666856992365
CRI,Costa Rica,2014,14,66.3685302,63.6632595,77.5166561,10.0060434824472,2.398444529424529,8.71474107995362,8.72653951862736,10.282368146525,2.2736444308997323,2.274858182232867,2.4232411661029802,4767119.0,15.377252697164666,10911.497878334,9.297572363475926,3.54210987765977,4.51920098516953,8.499,31.3629152835975,,6.23293662208767,2760000.0,14.830741600012107
CRI,Costa Rica,2015,15,65.935817,63.4401897,78.6355453,11.5607212354156,2.5305745825932826,10.0060434824472,8.71474107995362,8.72653951862736,2.398444529424529,2.2736444308997323,2.274858182232867,4818038.0,15.38787734921593,11714.7105980732,9.368600647100541,3.65208096802883,0.801982005099623,8.415,29.9956578647983,,5.23639457671538,2899000.0,14.879876752850267
CRI,Costa Rica,2016,16,65.8170374,64.1176151,78.4171178,11.8759050112518,2.555357736215486,11.5607212354156,10.0060434824472,8.71474107995362,2.5305745825932826,2.398444529424529,2.2736444308997323,4866998.0,15.397987877884749,12091.0301606154,9.400219147639369,4.20432325175899,-0.0174788505908217,8.085,31.2600963003845,,4.45296211770326,3204000.0,14.9799108992802
CRI,Costa Rica,2017,17,66.277594,59.7032522,78.5448694,12.2731177810203,2.585740770334845,11.8759050112518,11.5607212354156,10.0060434824472,2.555357736215486,2.5305745825932826,2.398444529424529,4913177.0,15.407431337369328,12317.0902771304,9.418743030388555,4.1576989627609,1.62590692991731,7.729,32.7626831479863,,4.83327522078441,3231000.0,14.988302554308289
CRI,Costa Rica,2018,18,65.8900262,61.0056411,76.735494,11.7995456872358,2.5494096771109707,12.2731177810203,11.8759050112518,11.5607212354156,2.585740770334845,2.555357736215486,2.5305745825932826,4957818.0,15.416476282553363,12590.2493781614,9.440677934480144,2.6159044043379,2.2211146152658,9.01,33.7385107761536,,4.829438721344,3313000.0,15.01336498312322
